"term","frequency","density","occurrence"
"problematic",3,5.08207551964222e-05,0.00601202404809619
"problems",18,0.000304924531178533,0.0340681362725451
"probs",2,3.38805034642815e-05,0.00400801603206413
"proc",2,3.38805034642815e-05,0.00400801603206413
"procedure",2,3.38805034642815e-05,0.00400801603206413
"procedures",2,3.38805034642815e-05,0.00400801603206413
"proceed",1,1.69402517321407e-05,0.00200400801603206
"proceeding",1,1.69402517321407e-05,0.00200400801603206
"proceedings",2,3.38805034642815e-05,0.00400801603206413
"proceedingsno",1,1.69402517321407e-05,0.00200400801603206
"process",32,0.000542088055428504,0.0380761523046092
"processed",1,1.69402517321407e-05,0.00200400801603206
"processes",11,0.000186342769053548,0.0140280561122244
"processing",6,0.000101641510392844,0.0120240480961924
"processor",5,8.47012586607037e-05,0.00801603206412826
"processors",2,3.38805034642815e-05,0.00400801603206413
"proclaimed",3,5.08207551964222e-05,0.00601202404809619
"procmail",2,3.38805034642815e-05,0.00400801603206413
"prodigy",1,1.69402517321407e-05,0.00200400801603206
"produce",9,0.000152462265589267,0.0140280561122244
"produced",8,0.000135522013857126,0.0140280561122244
"producers",1,1.69402517321407e-05,0.00200400801603206
"producing",1,1.69402517321407e-05,0.00200400801603206
"product",20,0.000338805034642815,0.0360721442885772
"production",3,5.08207551964222e-05,0.00601202404809619
"productive",6,0.000101641510392844,0.0120240480961924
"productivity",1,1.69402517321407e-05,0.00200400801603206
"products",14,0.00023716352424997,0.0220440881763527
"prof",1,1.69402517321407e-05,0.00200400801603206
"profamily",1,1.69402517321407e-05,0.00200400801603206
"profession",1,1.69402517321407e-05,0.00200400801603206
"professional",9,0.000152462265589267,0.0140280561122244
"professionals",3,5.08207551964222e-05,0.00601202404809619
"professions",1,1.69402517321407e-05,0.00200400801603206
"professor",4,6.7761006928563e-05,0.00801603206412826
"profile",3,5.08207551964222e-05,0.00601202404809619
"profiling",1,1.69402517321407e-05,0.00200400801603206
"profit",5,8.47012586607037e-05,0.00601202404809619
"profitabilty",4,6.7761006928563e-05,0.00801603206412826
"profitable",3,5.08207551964222e-05,0.00601202404809619
"profits",5,8.47012586607037e-05,0.00400801603206413
"profound",2,3.38805034642815e-05,0.00400801603206413
"profundities",1,1.69402517321407e-05,0.00200400801603206
"program",35,0.000592908810624926,0.0400801603206413
"programmatically",1,1.69402517321407e-05,0.00200400801603206
"programme",12,0.000203283020785689,0.0140280561122244
"programmed",2,3.38805034642815e-05,0.00400801603206413
"programmer",14,0.00023716352424997,0.0220440881763527
"programmers",8,0.000135522013857126,0.00801603206412826
"programmes",6,0.000101641510392844,0.00200400801603206
"programmin",1,1.69402517321407e-05,0.00200400801603206
"programming",20,0.000338805034642815,0.0220440881763527
"programs",19,0.000321864782910674,0.0220440881763527
"progress",3,5.08207551964222e-05,0.00601202404809619
"progressive",1,1.69402517321407e-05,0.00200400801603206
"progressives",1,1.69402517321407e-05,0.00200400801603206
"progressivism",4,6.7761006928563e-05,0.00400801603206413
"prohibited",3,5.08207551964222e-05,0.00601202404809619
"prohibition",3,5.08207551964222e-05,0.00200400801603206
"prohibitionera",1,1.69402517321407e-05,0.00200400801603206
"prohunt",8,0.000135522013857126,0.00400801603206413
"prohunting",1,1.69402517321407e-05,0.00200400801603206
"proinnsias",1,1.69402517321407e-05,0.00200400801603206
"project",30,0.000508207551964222,0.0420841683366733
"projectpp",1,1.69402517321407e-05,0.00200400801603206
"projects",4,6.7761006928563e-05,0.00801603206412826
"proliferate",1,1.69402517321407e-05,0.00200400801603206
"prolific",2,3.38805034642815e-05,0.00200400801603206
"prolong",1,1.69402517321407e-05,0.00200400801603206
"prolonged",1,1.69402517321407e-05,0.00200400801603206
"prom",1,1.69402517321407e-05,0.00200400801603206
"prominent",1,1.69402517321407e-05,0.00200400801603206
"promiscous",1,1.69402517321407e-05,0.00200400801603206
"promiscuity",18,0.000304924531178533,0.0140280561122244
"promiscuous",17,0.000287984279446393,0.0140280561122244
"promise",7,0.000118581762124985,0.0120240480961924
"promised",7,0.000118581762124985,0.0120240480961924
"promises",4,6.7761006928563e-05,0.00801603206412826
"promising",2,3.38805034642815e-05,0.00400801603206413
"promote",1,1.69402517321407e-05,0.00200400801603206
"promoting",1,1.69402517321407e-05,0.00200400801603206
"promotion",2,3.38805034642815e-05,0.00400801603206413
"promotions",1,1.69402517321407e-05,0.00200400801603206
"promulgate",1,1.69402517321407e-05,0.00200400801603206
"prone",2,3.38805034642815e-05,0.00400801603206413
"pronounced",3,5.08207551964222e-05,0.00200400801603206
"proof",2,3.38805034642815e-05,0.00400801603206413
"proofofconcept",2,3.38805034642815e-05,0.00200400801603206
"propagate",1,1.69402517321407e-05,0.00200400801603206
"propagation",2,3.38805034642815e-05,0.00400801603206413
"propelled",1,1.69402517321407e-05,0.00200400801603206
"proper",4,6.7761006928563e-05,0.00801603206412826
"properly",1,1.69402517321407e-05,0.00200400801603206
"property",16,0.000271044027714252,0.0160320641282565
"proponents",1,1.69402517321407e-05,0.00200400801603206
"proportional",1,1.69402517321407e-05,0.00200400801603206
"proposals",1,1.69402517321407e-05,0.00200400801603206
"propose",2,3.38805034642815e-05,0.00200400801603206
"proposed",5,8.47012586607037e-05,0.00801603206412826
"proposition",2,3.38805034642815e-05,0.00400801603206413
"proprietary",13,0.00022022327251783,0.0160320641282565
"proprietes",1,1.69402517321407e-05,0.00200400801603206
"propriå½be",1,1.69402517321407e-05,0.00200400801603206
"prosaic",1,1.69402517321407e-05,0.00200400801603206
"prosecute",1,1.69402517321407e-05,0.00200400801603206
"prosecution",2,3.38805034642815e-05,0.00400801603206413
"prosecutions",2,3.38805034642815e-05,0.00200400801603206
"proseeleck",1,1.69402517321407e-05,0.00200400801603206
"prospect",2,3.38805034642815e-05,0.00400801603206413
"prosper",1,1.69402517321407e-05,0.00200400801603206
"prosperous",1,1.69402517321407e-05,0.00200400801603206
"prostitute",11,0.000186342769053548,0.0220440881763527
"prostitutes",1,1.69402517321407e-05,0.00200400801603206
"prostitution",1,1.69402517321407e-05,0.00200400801603206
"protect",6,0.000101641510392844,0.0120240480961924
"protected",4,6.7761006928563e-05,0.00801603206412826
"protecting",3,5.08207551964222e-05,0.00601202404809619
"protection",7,0.000118581762124985,0.0140280561122244
"protective",1,1.69402517321407e-05,0.00200400801603206
"protector",2,3.38805034642815e-05,0.00400801603206413
"protects",4,6.7761006928563e-05,0.00601202404809619
"protein",1,1.69402517321407e-05,0.00200400801603206
"protests",1,1.69402517321407e-05,0.00200400801603206
"protocol",4,6.7761006928563e-05,0.00801603206412826
"protocols",1,1.69402517321407e-05,0.00200400801603206
"prototype",5,8.47012586607037e-05,0.0100200400801603
"prototypes",2,3.38805034642815e-05,0.00400801603206413
"protowarriors",1,1.69402517321407e-05,0.00200400801603206
"protå¶be",1,1.69402517321407e-05,0.00200400801603206
"proud",2,3.38805034642815e-05,0.00400801603206413
"prove",3,5.08207551964222e-05,0.00601202404809619
"proven",4,6.7761006928563e-05,0.00801603206412826
"provenance",1,1.69402517321407e-05,0.00200400801603206
"provenzano",1,1.69402517321407e-05,0.00200400801603206
"provide",25,0.000423506293303518,0.0460921843687375
"provided",14,0.00023716352424997,0.0260521042084168
"providence",1,1.69402517321407e-05,0.00200400801603206
"provider",2,3.38805034642815e-05,0.00200400801603206
"provides",12,0.000203283020785689,0.0220440881763527
"providing",4,6.7761006928563e-05,0.00801603206412826
"province",4,6.7761006928563e-05,0.00400801603206413
"provinces",1,1.69402517321407e-05,0.00200400801603206
"provincial",2,3.38805034642815e-05,0.00400801603206413
"proving",2,3.38805034642815e-05,0.00400801603206413
"provisions",8,0.000135522013857126,0.00601202404809619
"provocative",2,3.38805034642815e-05,0.00400801603206413
"prowl",1,1.69402517321407e-05,0.00200400801603206
"prowled",1,1.69402517321407e-05,0.00200400801603206
"prowling",2,3.38805034642815e-05,0.00200400801603206
"proximity",1,1.69402517321407e-05,0.00200400801603206
"prspeshcom",1,1.69402517321407e-05,0.00200400801603206
"psec",1,1.69402517321407e-05,0.00200400801603206
"pserveranoncvssubversionsgnuorgcvsrootw",1,1.69402517321407e-05,0.00200400801603206
"pspecial",1,1.69402517321407e-05,0.00200400801603206
"pspelldevel",4,6.7761006928563e-05,0.00400801603206413
"psu",4,6.7761006928563e-05,0.00601202404809619
"psuedopolymorphic",1,1.69402517321407e-05,0.00200400801603206
"psyched",1,1.69402517321407e-05,0.00200400801603206
"psychiatrist",1,1.69402517321407e-05,0.00200400801603206
"psychohistory",1,1.69402517321407e-05,0.00200400801603206
"psychological",2,3.38805034642815e-05,0.00400801603206413
"psychopathology",1,1.69402517321407e-05,0.00200400801603206
"ptc",1,1.69402517321407e-05,0.00200400801603206
"pthreads",2,3.38805034642815e-05,0.00200400801603206
"pts",1,1.69402517321407e-05,0.00200400801603206
"ptts",3,5.08207551964222e-05,0.00601202404809619
"ptyexecvp",1,1.69402517321407e-05,0.00200400801603206
"pub",1,1.69402517321407e-05,0.00200400801603206
"puberty",1,1.69402517321407e-05,0.00200400801603206
"public",43,0.000728430824482052,0.0541082164328657
"publication",5,8.47012586607037e-05,0.00801603206412826
"publicity",2,3.38805034642815e-05,0.00400801603206413
"publicly",2,3.38805034642815e-05,0.00400801603206413
"publics",2,3.38805034642815e-05,0.00400801603206413
"publicschool",1,1.69402517321407e-05,0.00200400801603206
"publish",4,6.7761006928563e-05,0.00601202404809619
"published",17,0.000287984279446393,0.0240480961923848
"publisher",3,5.08207551964222e-05,0.00400801603206413
"publishers",1,1.69402517321407e-05,0.00200400801603206
"publishing",6,0.000101641510392844,0.00801603206412826
"pubmpack",1,1.69402517321407e-05,0.00200400801603206
"pubs",2,3.38805034642815e-05,0.00400801603206413
"puc",3,5.08207551964222e-05,0.00601202404809619
"puddle",1,1.69402517321407e-05,0.00200400801603206
"pudge",4,6.7761006928563e-05,0.00601202404809619
"puerile",1,1.69402517321407e-05,0.00200400801603206
"puglisi",3,5.08207551964222e-05,0.00200400801603206
"pull",5,8.47012586607037e-05,0.0100200400801603
"pulled",5,8.47012586607037e-05,0.0100200400801603
"pulling",3,5.08207551964222e-05,0.00601202404809619
"pulls",1,1.69402517321407e-05,0.00200400801603206
"pulltechnology",1,1.69402517321407e-05,0.00200400801603206
"puma",1,1.69402517321407e-05,0.00200400801603206
"pumalike",1,1.69402517321407e-05,0.00200400801603206
"pumas",2,3.38805034642815e-05,0.00400801603206413
"punch",4,6.7761006928563e-05,0.00400801603206413
"pungency",1,1.69402517321407e-05,0.00200400801603206
"pupils",1,1.69402517321407e-05,0.00200400801603206
"puppet",1,1.69402517321407e-05,0.00200400801603206
"puppy",1,1.69402517321407e-05,0.00200400801603206
"purcahsed",1,1.69402517321407e-05,0.00200400801603206
"purchase",5,8.47012586607037e-05,0.0100200400801603
"purchasebr",1,1.69402517321407e-05,0.00200400801603206
"purchased",3,5.08207551964222e-05,0.00400801603206413
"purchases",2,3.38805034642815e-05,0.00400801603206413
"pure",2,3.38805034642815e-05,0.00400801603206413
"purely",1,1.69402517321407e-05,0.00200400801603206
"purple",1,1.69402517321407e-05,0.00200400801603206
"purpose",7,0.000118581762124985,0.0100200400801603
"purposes",5,8.47012586607037e-05,0.00801603206412826
"purpuro",2,3.38805034642815e-05,0.00200400801603206
"pursued",1,1.69402517321407e-05,0.00200400801603206
"pursuing",1,1.69402517321407e-05,0.00200400801603206
"push",4,6.7761006928563e-05,0.00801603206412826
"pushed",9,0.000152462265589267,0.0180360721442886
"pushing",5,8.47012586607037e-05,0.0100200400801603
"put",1,1.69402517321407e-05,0.00200400801603206
"putin",1,1.69402517321407e-05,0.00200400801603206
"putsch",2,3.38805034642815e-05,0.00400801603206413
"putting",16,0.000271044027714252,0.0280561122244489
"putty",2,3.38805034642815e-05,0.00400801603206413
"puzzled",2,3.38805034642815e-05,0.00400801603206413
"pvjfqlqsuvovfmvqqztevtaaaaabajbaaaafqaaafncrlbsbbzgpbmlzdhjhdgy",1,1.69402517321407e-05,0.00200400801603206
"pwc",1,1.69402517321407e-05,0.00200400801603206
"pwo",1,1.69402517321407e-05,0.00200400801603206
"pyramids",1,1.69402517321407e-05,0.00200400801603206
"python",2,3.38805034642815e-05,0.00400801603206413
"på¢‚raig",4,6.7761006928563e-05,0.00801603206412826
"qdixaajacjalyrauyiagfrhbtnwdeanyxahyevprhqdwwgcqocyapgpdiimcalcamg",1,1.69402517321407e-05,0.00200400801603206
"qed",4,6.7761006928563e-05,0.00801603206412826
"qjoj",1,1.69402517321407e-05,0.00200400801603206
"qmail",2,3.38805034642815e-05,0.00200400801603206
"qos",1,1.69402517321407e-05,0.00200400801603206
"qpl",1,1.69402517321407e-05,0.00200400801603206
"qtgynteznjawmtldqtldqenitznqulmmsjaguyyccyewfuywlylmnvbtaeoq",1,1.69402517321407e-05,0.00200400801603206
"quadruple",4,6.7761006928563e-05,0.00801603206412826
"quadrupled",1,1.69402517321407e-05,0.00200400801603206
"quaid",1,1.69402517321407e-05,0.00200400801603206
"quaint",1,1.69402517321407e-05,0.00200400801603206
"quakecon",1,1.69402517321407e-05,0.00200400801603206
"quakenet",1,1.69402517321407e-05,0.00200400801603206
"qualifiå¶aa",1,1.69402517321407e-05,0.00200400801603206
"qualify",1,1.69402517321407e-05,0.00200400801603206
"qualities",1,1.69402517321407e-05,0.00200400801603206
"quality",29,0.000491267300232081,0.0360721442885772
"qualms",2,3.38805034642815e-05,0.00400801603206413
"quand",1,1.69402517321407e-05,0.00200400801603206
"quandries",1,1.69402517321407e-05,0.00200400801603206
"quandry",1,1.69402517321407e-05,0.00200400801603206
"quantitative",1,1.69402517321407e-05,0.00200400801603206
"quantities",2,3.38805034642815e-05,0.00400801603206413
"quantity",1,1.69402517321407e-05,0.00200400801603206
"quantum",1,1.69402517321407e-05,0.00200400801603206
"quantumsuperpositions",1,1.69402517321407e-05,0.00200400801603206
"quaoar",3,5.08207551964222e-05,0.00400801603206413
"quarter",6,0.000101641510392844,0.0100200400801603
"quatrain",1,1.69402517321407e-05,0.00200400801603206
"quay",1,1.69402517321407e-05,0.00200400801603206
"que",4,6.7761006928563e-05,0.00200400801603206
"queen",3,5.08207551964222e-05,0.00601202404809619
"queens",1,1.69402517321407e-05,0.00200400801603206
"queensway",1,1.69402517321407e-05,0.00200400801603206
"queried",1,1.69402517321407e-05,0.00200400801603206
"queries",1,1.69402517321407e-05,0.00200400801603206
"quest",1,1.69402517321407e-05,0.00200400801603206
"question",39,0.000660669817553489,0.0601202404809619
"questionable",3,5.08207551964222e-05,0.00400801603206413
"questions",7,0.000118581762124985,0.0120240480961924
"questionwhen",1,1.69402517321407e-05,0.00200400801603206
"queue",3,5.08207551964222e-05,0.00601202404809619
"queuing",1,1.69402517321407e-05,0.00200400801603206
"qui",2,3.38805034642815e-05,0.00200400801603206
"quick",5,8.47012586607037e-05,0.0100200400801603
"quicker",1,1.69402517321407e-05,0.00200400801603206
"quickfix",2,3.38805034642815e-05,0.00200400801603206
"quickly",18,0.000304924531178533,0.032064128256513
"quicktype",1,1.69402517321407e-05,0.00200400801603206
"quiet",6,0.000101641510392844,0.0100200400801603
"quietly",1,1.69402517321407e-05,0.00200400801603206
"quinlan",1,1.69402517321407e-05,0.00200400801603206
"quinn",1,1.69402517321407e-05,0.00200400801603206
"quirks",2,3.38805034642815e-05,0.00400801603206413
"quitcherbraggin",4,6.7761006928563e-05,0.00801603206412826
"quite",3,5.08207551964222e-05,0.00601202404809619
"quiz",2,3.38805034642815e-05,0.00400801603206413
"quizshow",1,1.69402517321407e-05,0.00200400801603206
"quo",2,3.38805034642815e-05,0.00200400801603206
"quod",1,1.69402517321407e-05,0.00200400801603206
"quon",1,1.69402517321407e-05,0.00200400801603206
"quota",3,5.08207551964222e-05,0.00400801603206413
"quotaperiod",1,1.69402517321407e-05,0.00200400801603206
"quote",9,0.000152462265589267,0.0120240480961924
"quoted",9,0.000152462265589267,0.0140280561122244
"quotedprintable",4,6.7761006928563e-05,0.00400801603206413
"quotes",6,0.000101641510392844,0.0100200400801603
"quoting",8,0.000135522013857126,0.0140280561122244
"qvjhrvntqvzflfnbvkusueaaaaaagfaaeaaabiaaaapeqxmyqzanddenzfgnenbndamzi",1,1.69402517321407e-05,0.00200400801603206
"qwest",1,1.69402517321407e-05,0.00200400801603206
"rabbi",1,1.69402517321407e-05,0.00200400801603206
"race",12,0.000203283020785689,0.0100200400801603
"raced",1,1.69402517321407e-05,0.00200400801603206
"races",1,1.69402517321407e-05,0.00200400801603206
"rachel",2,3.38805034642815e-05,0.00400801603206413
"racist",3,5.08207551964222e-05,0.00400801603206413
"racket",1,1.69402517321407e-05,0.00200400801603206
"racketeering",1,1.69402517321407e-05,0.00200400801603206
"rackets",2,3.38805034642815e-05,0.00200400801603206
"radiation",1,1.69402517321407e-05,0.00200400801603206
"radical",2,3.38805034642815e-05,0.00400801603206413
"radio",10,0.000169402517321407,0.0120240480961924
"radiolive",1,1.69402517321407e-05,0.00200400801603206
"radiostation",1,1.69402517321407e-05,0.00200400801603206
"radt",1,1.69402517321407e-05,0.00200400801603206
"rafael",2,3.38805034642815e-05,0.00400801603206413
"raffle",1,1.69402517321407e-05,0.00200400801603206
"rage",1,1.69402517321407e-05,0.00200400801603206
"rageinciting",1,1.69402517321407e-05,0.00200400801603206
"rah",8,0.000135522013857126,0.0160320641282565
"rahibuccom",11,0.000186342769053548,0.0160320641282565
"rahshipwrightcom",6,0.000101641510392844,0.00601202404809619
"raid",1,1.69402517321407e-05,0.00200400801603206
"rain",3,5.08207551964222e-05,0.00601202404809619
"rainbow",4,6.7761006928563e-05,0.00400801603206413
"rainer",1,1.69402517321407e-05,0.00200400801603206
"rains",1,1.69402517321407e-05,0.00200400801603206
"raise",5,8.47012586607037e-05,0.0100200400801603
"raised",10,0.000169402517321407,0.0120240480961924
"raises",3,5.08207551964222e-05,0.00400801603206413
"raj",3,5.08207551964222e-05,0.00601202404809619
"rajs",3,5.08207551964222e-05,0.00601202404809619
"rake",1,1.69402517321407e-05,0.00200400801603206
"rallies",1,1.69402517321407e-05,0.00200400801603206
"ram",2,3.38805034642815e-05,0.00200400801603206
"ramblings",4,6.7761006928563e-05,0.00801603206412826
"rambus",7,0.000118581762124985,0.00801603206412826
"ramos",1,1.69402517321407e-05,0.00200400801603206
"ran",13,0.00022022327251783,0.0260521042084168
"ranch",1,1.69402517321407e-05,0.00200400801603206
"ranches",2,3.38805034642815e-05,0.00200400801603206
"rand",1,1.69402517321407e-05,0.00200400801603206
"randolph",1,1.69402517321407e-05,0.00200400801603206
"random",4,6.7761006928563e-05,0.00801603206412826
"randomlychosen",1,1.69402517321407e-05,0.00200400801603206
"randy",1,1.69402517321407e-05,0.00200400801603206
"range",7,0.000118581762124985,0.0120240480961924
"ranges",1,1.69402517321407e-05,0.00200400801603206
"ranging",2,3.38805034642815e-05,0.00400801603206413
"rank",1,1.69402517321407e-05,0.00200400801603206
"ranking",4,6.7761006928563e-05,0.00801603206412826
"ransom",1,1.69402517321407e-05,0.00200400801603206
"rants",6,0.000101641510392844,0.0120240480961924
"raped",1,1.69402517321407e-05,0.00200400801603206
"rapid",1,1.69402517321407e-05,0.00200400801603206
"rapidly",2,3.38805034642815e-05,0.00400801603206413
"rapprochement",1,1.69402517321407e-05,0.00200400801603206
"raquel",1,1.69402517321407e-05,0.00200400801603206
"rare",5,8.47012586607037e-05,0.0100200400801603
"rarely",2,3.38805034642815e-05,0.00400801603206413
"rarer",1,1.69402517321407e-05,0.00200400801603206
"rarity",2,3.38805034642815e-05,0.00400801603206413
"rate",6,0.000101641510392844,0.00801603206412826
"rates",2,3.38805034642815e-05,0.00400801603206413
"rather",3,5.08207551964222e-05,0.00601202404809619
"ratio",6,0.000101641510392844,0.0120240480961924
"ratkeeper",1,1.69402517321407e-05,0.00200400801603206
"rats",6,0.000101641510392844,0.00601202404809619
"ratsach",2,3.38805034642815e-05,0.00400801603206413
"raul",1,1.69402517321407e-05,0.00200400801603206
"raw",7,0.000118581762124985,0.0140280561122244
"ray",3,5.08207551964222e-05,0.00400801603206413
"raymond",3,5.08207551964222e-05,0.00601202404809619
"razor",2,3.38805034642815e-05,0.00200400801603206
"razorcheckskippedbadfilenumbercantlocateobjectm",1,1.69402517321407e-05,0.00200400801603206
"razorclientagent",1,1.69402517321407e-05,0.00200400801603206
"razorregister",1,1.69402517321407e-05,0.00200400801603206
"razorusers",1,1.69402517321407e-05,0.00200400801603206
"razoruserslistssourceforgenet",1,1.69402517321407e-05,0.00200400801603206
"rbocs",2,3.38805034642815e-05,0.00200400801603206
"rbrace",8,0.000135522013857126,0.00400801603206413
"rca",3,5.08207551964222e-05,0.00200400801603206
"rcs",1,1.69402517321407e-05,0.00200400801603206
"rdbms",6,0.000101641510392844,0.0100200400801603
"rdbmses",2,3.38805034642815e-05,0.00400801603206413
"rdparty",1,1.69402517321407e-05,0.00200400801603206
"rdram",1,1.69402517321407e-05,0.00200400801603206
"reach",20,0.000338805034642815,0.0360721442885772
"reached",5,8.47012586607037e-05,0.0100200400801603
"reaches",1,1.69402517321407e-05,0.00200400801603206
"react",2,3.38805034642815e-05,0.00400801603206413
"reaction",1,1.69402517321407e-05,0.00200400801603206
"read",53,0.000897833341803459,0.0901803607214429
"readable",1,1.69402517321407e-05,0.00200400801603206
"reader",3,5.08207551964222e-05,0.00601202404809619
"readers",6,0.000101641510392844,0.00801603206412826
"readily",3,5.08207551964222e-05,0.00601202404809619
"reading",24,0.000406566041571378,0.0440881763527054
"readme",1,1.69402517321407e-05,0.00200400801603206
"readonly",1,1.69402517321407e-05,0.00200400801603206
"reads",3,5.08207551964222e-05,0.00400801603206413
"ready",4,6.7761006928563e-05,0.00801603206412826
"real",51,0.000863952838339178,0.0821643286573146
"realise",1,1.69402517321407e-05,0.00200400801603206
"realised",2,3.38805034642815e-05,0.00400801603206413
"realistic",2,3.38805034642815e-05,0.00400801603206413
"realities",1,1.69402517321407e-05,0.00200400801603206
"reality",4,6.7761006928563e-05,0.00801603206412826
"realize",6,0.000101641510392844,0.0100200400801603
"realized",1,1.69402517321407e-05,0.00200400801603206
"really",8,0.000135522013857126,0.0160320641282565
"realm",1,1.69402517321407e-05,0.00200400801603206
"realmagic",2,3.38805034642815e-05,0.00200400801603206
"realtime",9,0.000152462265589267,0.0140280561122244
"realworld",1,1.69402517321407e-05,0.00200400801603206
"rear",1,1.69402517321407e-05,0.00200400801603206
"reason",31,0.000525147803696363,0.062124248496994
"reasonable",6,0.000101641510392844,0.0120240480961924
"reasonably",5,8.47012586607037e-05,0.0100200400801603
"reasoning",2,3.38805034642815e-05,0.00400801603206413
"reasonomatic",1,1.69402517321407e-05,0.00200400801603206
"reasons",13,0.00022022327251783,0.0260521042084168
"reassurance",1,1.69402517321407e-05,0.00200400801603206
"reassuring",1,1.69402517321407e-05,0.00200400801603206
"reboot",4,6.7761006928563e-05,0.00801603206412826
"rebooted",1,1.69402517321407e-05,0.00200400801603206
"rebound",1,1.69402517321407e-05,0.00200400801603206
"rebounds",1,1.69402517321407e-05,0.00200400801603206
"rebranding",3,5.08207551964222e-05,0.00601202404809619
"rebuffed",1,1.69402517321407e-05,0.00200400801603206
"rebuild",6,0.000101641510392844,0.00801603206412826
"rebuilding",3,5.08207551964222e-05,0.00601202404809619
"rebut",2,3.38805034642815e-05,0.00400801603206413
"rebuttal",3,5.08207551964222e-05,0.00601202404809619
"recall",10,0.000169402517321407,0.0200400801603206
"recalled",3,5.08207551964222e-05,0.00601202404809619
"recalling",1,1.69402517321407e-05,0.00200400801603206
"recant",1,1.69402517321407e-05,0.00200400801603206
"receipt",4,6.7761006928563e-05,0.00200400801603206
"receive",18,0.000304924531178533,0.030060120240481
"received",19,0.000321864782910674,0.0360721442885772
"receiving",5,8.47012586607037e-05,0.0100200400801603
"recent",14,0.00023716352424997,0.0280561122244489
"recently",22,0.000372685538107096,0.0400801603206413
"recession",1,1.69402517321407e-05,0.00200400801603206
"recharge",1,1.69402517321407e-05,0.00200400801603206
"recharging",3,5.08207551964222e-05,0.00601202404809619
"recherche",1,1.69402517321407e-05,0.00200400801603206
"recipe",5,8.47012586607037e-05,0.00801603206412826
"recipes",2,3.38805034642815e-05,0.00200400801603206
"recipient",10,0.000169402517321407,0.0140280561122244
"recipients",8,0.000135522013857126,0.0120240480961924
"reciprocal",1,1.69402517321407e-05,0.00200400801603206
"recklessly",1,1.69402517321407e-05,0.00200400801603206
"reckon",2,3.38805034642815e-05,0.00400801603206413
"recogniser",1,1.69402517321407e-05,0.00200400801603206
"recognition",1,1.69402517321407e-05,0.00200400801603206
"recognize",1,1.69402517321407e-05,0.00200400801603206
"recognizes",1,1.69402517321407e-05,0.00200400801603206
"recognizing",1,1.69402517321407e-05,0.00200400801603206
"recollection",1,1.69402517321407e-05,0.00200400801603206
"recommend",4,6.7761006928563e-05,0.00801603206412826
"recommendations",1,1.69402517321407e-05,0.00200400801603206
"recommended",5,8.47012586607037e-05,0.0100200400801603
"recommending",1,1.69402517321407e-05,0.00200400801603206
"recompile",5,8.47012586607037e-05,0.00801603206412826
"recompiled",4,6.7761006928563e-05,0.00801603206412826
"reconfiguring",1,1.69402517321407e-05,0.00200400801603206
"reconstruction",1,1.69402517321407e-05,0.00200400801603206
"record",16,0.000271044027714252,0.0240480961923848
"recorded",1,1.69402517321407e-05,0.00200400801603206
"recorder",1,1.69402517321407e-05,0.00200400801603206
"recorders",1,1.69402517321407e-05,0.00200400801603206
"recording",2,3.38805034642815e-05,0.00400801603206413
"recordings",1,1.69402517321407e-05,0.00200400801603206
"records",5,8.47012586607037e-05,0.00601202404809619
"recorstores",1,1.69402517321407e-05,0.00200400801603206
"recovering",1,1.69402517321407e-05,0.00200400801603206
"recovers",1,1.69402517321407e-05,0.00200400801603206
"recovery",3,5.08207551964222e-05,0.00400801603206413
"recreate",1,1.69402517321407e-05,0.00200400801603206
"recreating",1,1.69402517321407e-05,0.00200400801603206
"recreational",2,3.38805034642815e-05,0.00400801603206413
"recreations",5,8.47012586607037e-05,0.00601202404809619
"recruited",1,1.69402517321407e-05,0.00200400801603206
"recruiter",1,1.69402517321407e-05,0.00200400801603206
"recruiting",2,3.38805034642815e-05,0.00200400801603206
"recruits",1,1.69402517321407e-05,0.00200400801603206
"rectangular",2,3.38805034642815e-05,0.00400801603206413
"recurring",1,1.69402517321407e-05,0.00200400801603206
"recursing",1,1.69402517321407e-05,0.00200400801603206
"recycled",2,3.38805034642815e-05,0.00400801603206413
"recycling",1,1.69402517321407e-05,0.00200400801603206
"red",48,0.000813132083142756,0.0541082164328657
"redefined",2,3.38805034642815e-05,0.00400801603206413
"redefinition",1,1.69402517321407e-05,0.00200400801603206
"redhat",25,0.000423506293303518,0.032064128256513
"redhateni",1,1.69402517321407e-05,0.00200400801603206
"redhatenifreshrpms",3,5.08207551964222e-05,0.00200400801603206
"redhatenios",3,5.08207551964222e-05,0.00200400801603206
"redhateniupdates",3,5.08207551964222e-05,0.00200400801603206
"redhats",1,1.69402517321407e-05,0.00200400801603206
"rediculous",2,3.38805034642815e-05,0.00400801603206413
"redistribute",1,1.69402517321407e-05,0.00200400801603206
"redistribution",3,5.08207551964222e-05,0.00400801603206413
"reduce",4,6.7761006928563e-05,0.00601202404809619
"reduces",2,3.38805034642815e-05,0.00400801603206413
"reducing",3,5.08207551964222e-05,0.00601202404809619
"reductions",1,1.69402517321407e-05,0.00200400801603206
"reed",4,6.7761006928563e-05,0.00200400801603206
"reeling",3,5.08207551964222e-05,0.00601202404809619
"reemerged",1,1.69402517321407e-05,0.00200400801603206
"reenter",1,1.69402517321407e-05,0.00200400801603206
"reeœer",1,1.69402517321407e-05,0.00200400801603206
"refer",3,5.08207551964222e-05,0.00601202404809619
"referee",1,1.69402517321407e-05,0.00200400801603206
